Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
789563658;Existing Customer;64;M;0;2. College;Single;1. < $40K;2. Silver;56;5;4;4;12155.0;0;12155.0;0.446;4618;60;0.875;0.0;1;(4, 5];(55, 75];(4500, 5000];(50, 60]
709239483;Existing Customer;49;F;1;4. Graduate;Married;2. $40K - 60K;1. Blue;36;5;3;1;2721.0;1527;1194.0;0.743;4622;88;0.725;0.561;1;(2, 3];(45, 50];(4500, 5000];(80, 90]
766456683;Existing Customer;51;F;1;4. Graduate;Married;1. < $40K;1. Blue;44;6;2;0;6160.0;2258;3902.0;0.717;3986;80;0.6;0.367;1;(3, 4];(50, 55];(3500, 4000];(70, 80]
779703258;Existing Customer;41;F;4;4. Graduate;Single;1. < $40K;1. Blue;24;3;3;1;2069.0;1393;676.0;0.875;4962;70;0.75;0.673;1;(1, 2];(40, 45];(4500, 5000];(60, 70]
709719333;Existing Customer;41;M;2;3. High School;Single;4. $80K - 120K;1. Blue;29;6;3;4;28422.0;1258;27164.0;0.672;4841;80;0.6;0.044;1;(2, 3];(40, 45];(4500, 5000];(70, 80]
717016833;Existing Customer;39;M;4;1. Uneducated;Married;4. $80K - 120K;1. Blue;27;6;4;2;1438.3;0;1438.3;0.797;4282;69;0.725;0.0;1;(2, 3];(35, 40];(4000, 4500];(60, 70]
711017433;Existing Customer;41;M;3;4. Graduate;Divorced;1. < $40K;1. Blue;23;5;2;4;1438.3;0;1438.3;0.735;4416;68;0.744;0.0;1;(1, 2];(40, 45];(4000, 4500];(60, 70]
720575058;Existing Customer;47;M;3;7. Unknown;Single;3. $60K - 80K;1. Blue;36;3;2;1;2589.0;1693;896.0;0.878;4259;83;0.766;0.654;1;(2, 3];(45, 50];(4000, 4500];(80, 90]
770828358;Existing Customer;38;M;1;4. Graduate;Unknown;4. $80K - 120K;1. Blue;25;4;2;4;8138.0;0;8138.0;0.596;4839;61;0.649;0.0;1;(2, 3];(35, 40];(4500, 5000];(60, 70]
721361433;Existing Customer;51;F;3;4. Graduate;Married;6. Unknown;1. Blue;37;6;1;1;4502.0;1785;2717.0;1.014;4469;87;0.812;0.396;1;(3, 4];(50, 55];(4000, 4500];(80, 90]
770268933;Existing Customer;44;M;5;7. Unknown;Married;3. $60K - 80K;2. Silver;38;3;2;2;33521.0;928;32593.0;0.732;4115;66;0.535;0.028;1;(3, 4];(40, 45];(4000, 4500];(60, 70]
789209283;Existing Customer;48;F;3;3. High School;Single;1. < $40K;1. Blue;37;5;3;0;4361.0;806;3555.0;0.627;4518;84;0.75;0.185;1;(3, 4];(45, 50];(4500, 5000];(80, 90]
716204883;Existing Customer;53;M;4;2. College;Unknown;3. $60K - 80K;1. Blue;44;5;3;1;7026.0;1728;5298.0;0.669;3935;66;1.0;0.246;1;(3, 4];(50, 55];(3500, 4000];(60, 70]
715506258;Existing Customer;50;M;2;3. High School;Married;4. $80K - 120K;1. Blue;36;6;2;1;16388.0;2001;14387.0;0.547;4477;83;0.66;0.122;1;(2, 3];(45, 50];(4000, 4500];(80, 90]
772655733;Existing Customer;41;M;1;1. Uneducated;Single;4. $80K - 120K;1. Blue;31;6;2;4;2404.0;1887;517.0;0.592;4489;75;0.744;0.785;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
780383358;Existing Customer;48;M;3;4. Graduate;Married;3. $60K - 80K;1. Blue;38;6;1;0;5649.0;748;4901.0;1.077;4683;72;0.946;0.132;1;(3, 4];(45, 50];(4500, 5000];(70, 80]
718522308;Existing Customer;41;F;3;5. Post-Graduate;Unknown;2. $40K - 60K;1. Blue;29;6;1;3;14345.0;960;13385.0;0.817;4045;72;0.946;0.067;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
716308683;Existing Customer;47;F;3;3. High School;Married;1. < $40K;1. Blue;36;6;2;3;6524.0;1993;4531.0;0.815;4267;66;0.886;0.305;1;(2, 3];(45, 50];(4000, 4500];(60, 70]
719056833;Existing Customer;55;F;1;7. Unknown;Married;1. < $40K;1. Blue;46;5;1;4;2281.0;920;1361.0;0.576;3968;66;0.833;0.403;1;(3, 4];(50, 55];(3500, 4000];(60, 70]
712303908;Existing Customer;47;F;4;2. College;Married;1. < $40K;1. Blue;38;3;1;2;2633.0;1924;709.0;0.806;3407;66;0.535;0.731;1;(3, 4];(45, 50];(3000, 3500];(60, 70]
715572783;Existing Customer;51;M;3;4. Graduate;Married;4. $80K - 120K;1. Blue;31;6;1;2;7693.0;0;7693.0;0.579;4573;93;0.632;0.0;1;(2, 3];(50, 55];(4500, 5000];(90, 100]
713641233;Existing Customer;44;F;3;3. High School;Single;6. Unknown;1. Blue;31;5;6;4;10262.0;1888;8374.0;0.508;3553;65;0.757;0.184;1;(2, 3];(40, 45];(3500, 4000];(60, 70]
779340183;Existing Customer;53;F;1;2. College;Single;1. < $40K;1. Blue;35;3;2;4;2482.0;916;1566.0;0.632;4295;72;0.532;0.369;1;(2, 3];(50, 55];(4000, 4500];(70, 80]
771952683;Existing Customer;47;F;3;3. High School;Married;1. < $40K;1. Blue;36;3;2;2;3035.0;0;3035.0;1.222;3847;63;0.658;0.0;1;(2, 3];(45, 50];(3500, 4000];(60, 70]
716639058;Existing Customer;51;M;2;4. Graduate;Single;5. 120K+;1. Blue;40;4;3;3;26308.0;0;26308.0;0.647;3278;53;0.828;0.0;1;(3, 4];(50, 55];(3000, 3500];(50, 60]
779027733;Existing Customer;53;F;4;7. Unknown;Single;1. < $40K;1. Blue;34;6;2;2;6721.0;1115;5606.0;0.79;3718;51;0.759;0.166;1;(2, 3];(50, 55];(3500, 4000];(50, 60]
713368833;Existing Customer;49;M;2;2. College;Single;3. $60K - 80K;1. Blue;41;6;3;4;6205.0;2233;3972.0;0.662;3906;64;0.684;0.36;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
713926308;Existing Customer;35;F;3;1. Uneducated;Single;1. < $40K;1. Blue;36;4;2;3;2624.0;1458;1166.0;0.809;4487;61;0.743;0.556;1;(2, 3];(30, 35];(4000, 4500];(60, 70]
708720558;Existing Customer;44;M;3;2. College;Married;3. $60K - 80K;1. Blue;30;5;2;0;4489.0;0;4489.0;0.693;3773;64;0.455;0.0;1;(2, 3];(40, 45];(3500, 4000];(60, 70]
711255858;Existing Customer;42;F;4;7. Unknown;Married;1. < $40K;1. Blue;30;4;2;3;8777.0;1668;7109.0;0.85;4141;83;0.66;0.19;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
798717783;Existing Customer;51;F;2;7. Unknown;Single;1. < $40K;1. Blue;45;3;6;1;3250.0;0;3250.0;0.601;4752;84;0.75;0.0;1;(3, 4];(50, 55];(4500, 5000];(80, 90]
709788783;Existing Customer;47;M;4;7. Unknown;Divorced;2. $40K - 60K;1. Blue;35;3;2;1;4907.0;773;4134.0;0.517;5088;71;0.651;0.158;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
752199183;Existing Customer;51;F;1;1. Uneducated;Married;6. Unknown;1. Blue;44;6;2;1;3553.0;0;3553.0;0.844;4923;89;0.648;0.0;1;(3, 4];(50, 55];(4500, 5000];(80, 90]
789707433;Existing Customer;41;F;4;3. High School;Single;6. Unknown;1. Blue;28;4;2;2;2515.0;1313;1202.0;0.981;4370;68;0.7;0.522;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
779468808;Existing Customer;43;M;1;3. High School;Married;2. $40K - 60K;1. Blue;25;6;3;3;1616.0;0;1616.0;0.794;4961;78;0.814;0.0;1;(2, 3];(40, 45];(4500, 5000];(70, 80]
790000608;Existing Customer;64;F;1;4. Graduate;Single;1. < $40K;1. Blue;56;4;1;1;6723.0;968;5755.0;0.832;3838;67;0.811;0.144;1;(4, 5];(55, 75];(3500, 4000];(60, 70]
770917608;Existing Customer;42;F;1;1. Uneducated;Married;1. < $40K;1. Blue;29;3;4;2;2756.0;1911;845.0;0.774;4656;62;0.879;0.693;1;(2, 3];(40, 45];(4500, 5000];(60, 70]
719048133;Existing Customer;52;F;2;1. Uneducated;Married;1. < $40K;1. Blue;42;6;3;0;5456.0;0;5456.0;0.337;3470;65;0.625;0.0;1;(3, 4];(50, 55];(3000, 3500];(60, 70]
771488583;Existing Customer;46;F;1;4. Graduate;Single;2. $40K - 60K;1. Blue;34;4;2;2;3569.0;0;3569.0;0.706;4186;72;0.636;0.0;1;(2, 3];(45, 50];(4000, 4500];(70, 80]
717202908;Existing Customer;39;M;5;2. College;Married;4. $80K - 120K;1. Blue;29;3;3;4;34198.0;1804;32394.0;0.934;4270;59;0.639;0.053;1;(2, 3];(35, 40];(4000, 4500];(50, 60]
720696558;Existing Customer;44;M;2;4. Graduate;Single;4. $80K - 120K;1. Blue;31;5;2;4;34516.0;1311;33205.0;0.6;4485;85;0.771;0.038;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
788989083;Existing Customer;57;F;3;2. College;Single;2. $40K - 60K;1. Blue;44;3;1;2;2817.0;1864;953.0;0.7;4535;82;0.745;0.662;1;(3, 4];(55, 75];(4500, 5000];(80, 90]
720398958;Existing Customer;53;F;1;1. Uneducated;Single;1. < $40K;1. Blue;43;6;2;3;2126.0;1257;869.0;0.632;4340;70;0.892;0.591;1;(3, 4];(50, 55];(4000, 4500];(60, 70]
716530533;Existing Customer;43;F;2;1. Uneducated;Single;1. < $40K;1. Blue;36;3;1;4;2573.0;1640;933.0;0.873;4094;77;0.638;0.637;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
714499908;Existing Customer;45;F;3;7. Unknown;Married;2. $40K - 60K;1. Blue;31;5;5;3;2016.0;1303;713.0;0.599;3243;63;0.615;0.646;1;(2, 3];(40, 45];(3000, 3500];(60, 70]
708879483;Existing Customer;48;F;1;2. College;Divorced;1. < $40K;1. Blue;36;6;3;0;4006.0;1646;2360.0;0.746;5006;89;0.534;0.411;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
716044383;Existing Customer;41;F;3;3. High School;Unknown;6. Unknown;1. Blue;36;5;1;2;5869.0;0;5869.0;0.713;4191;65;0.857;0.0;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
711657783;Existing Customer;50;F;2;2. College;Single;1. < $40K;1. Blue;41;6;3;4;1438.3;0;1438.3;0.872;4617;67;0.634;0.0;1;(3, 4];(45, 50];(4500, 5000];(60, 70]
715423233;Existing Customer;46;M;5;7. Unknown;Married;3. $60K - 80K;1. Blue;35;3;3;3;1790.0;796;994.0;0.722;3539;57;0.966;0.445;1;(2, 3];(45, 50];(3500, 4000];(50, 60]
719264058;Existing Customer;51;F;0;4. Graduate;Married;6. Unknown;1. Blue;36;5;2;3;5862.0;2306;3556.0;0.807;4305;51;1.318;0.393;1;(2, 3];(50, 55];(4000, 4500];(50, 60]
711120333;Existing Customer;43;M;5;7. Unknown;Married;3. $60K - 80K;1. Blue;36;3;5;1;7411.0;1341;6070.0;0.799;4278;80;0.633;0.181;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
798030933;Existing Customer;47;M;4;2. College;Single;3. $60K - 80K;1. Blue;41;5;2;3;15594.0;0;15594.0;0.631;4745;75;0.786;0.0;1;(3, 4];(45, 50];(4500, 5000];(70, 80]
778949133;Existing Customer;44;M;1;1. Uneducated;Married;4. $80K - 120K;1. Blue;29;4;3;3;13298.0;1694;11604.0;0.824;3476;66;0.784;0.127;1;(2, 3];(40, 45];(3000, 3500];(60, 70]
716842908;Existing Customer;41;F;5;1. Uneducated;Single;1. < $40K;1. Blue;30;4;2;1;1762.0;1051;711.0;0.785;4986;80;0.739;0.596;1;(2, 3];(40, 45];(4500, 5000];(70, 80]
787513533;Existing Customer;47;F;1;1. Uneducated;Married;1. < $40K;1. Blue;36;6;3;3;2245.0;1503;742.0;0.754;3344;54;0.543;0.669;1;(2, 3];(45, 50];(3000, 3500];(50, 60]
717949983;Existing Customer;47;M;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;36;3;2;3;8168.0;2137;6031.0;0.659;3554;82;0.822;0.262;1;(2, 3];(45, 50];(3500, 4000];(80, 90]
717549408;Existing Customer;44;M;4;4. Graduate;Married;4. $80K - 120K;1. Blue;36;3;1;3;20485.0;0;20485.0;0.751;3024;51;1.04;0.0;1;(2, 3];(40, 45];(3000, 3500];(50, 60]
807600633;Existing Customer;44;F;2;6. Doctorate;Divorced;6. Unknown;1. Blue;39;6;4;1;9856.0;671;9185.0;0.662;5408;83;0.729;0.068;1;(3, 4];(40, 45];(5000, 20000];(80, 90]
770293758;Existing Customer;44;M;3;3. High School;Single;1. < $40K;1. Blue;38;6;1;2;2111.0;1047;1064.0;0.971;4830;82;0.952;0.496;1;(3, 4];(40, 45];(4500, 5000];(80, 90]
765584208;Existing Customer;43;F;3;7. Unknown;Divorced;1. < $40K;1. Blue;30;3;2;1;2905.0;2079;826.0;0.789;4444;84;0.909;0.716;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
811989858;Existing Customer;49;M;4;1. Uneducated;Unknown;3. $60K - 80K;2. Silver;44;6;3;2;32244.0;0;32244.0;0.647;3501;65;0.757;0.0;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
721276383;Existing Customer;47;F;2;5. Post-Graduate;Divorced;2. $40K - 60K;1. Blue;33;6;2;3;5624.0;1216;4408.0;0.691;3843;66;1.0;0.216;1;(2, 3];(45, 50];(3500, 4000];(60, 70]
708585933;Existing Customer;44;F;4;3. High School;Single;1. < $40K;1. Blue;36;6;2;3;1656.0;1429;227.0;0.777;4258;77;0.75;0.863;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
709236633;Existing Customer;40;F;3;1. Uneducated;Divorced;2. $40K - 60K;1. Blue;28;3;1;3;6608.0;2270;4338.0;0.75;4033;58;0.657;0.344;1;(2, 3];(35, 40];(4000, 4500];(50, 60]
827948133;Existing Customer;47;F;3;4. Graduate;Single;1. < $40K;1. Blue;43;4;2;4;5062.0;1423;3639.0;0.775;4535;68;0.417;0.281;1;(3, 4];(45, 50];(4500, 5000];(60, 70]
718946358;Existing Customer;44;M;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;30;3;3;2;1547.0;0;1547.0;0.792;4348;63;0.615;0.0;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
714400308;Existing Customer;60;F;0;1. Uneducated;Single;1. < $40K;2. Silver;49;3;1;1;11060.0;1647;9413.0;0.938;4545;83;0.766;0.149;1;(4, 5];(55, 75];(4500, 5000];(80, 90]
789670533;Existing Customer;41;F;2;3. High School;Married;2. $40K - 60K;1. Blue;26;5;1;2;1438.3;0;1438.3;0.66;4300;67;0.675;0.0;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
770942283;Existing Customer;46;F;2;7. Unknown;Single;1. < $40K;1. Blue;33;4;3;2;3670.0;0;3670.0;0.797;4811;68;0.889;0.0;1;(2, 3];(45, 50];(4500, 5000];(60, 70]
827074758;Existing Customer;42;F;3;1. Uneducated;Single;1. < $40K;1. Blue;38;4;1;4;1538.0;868;670.0;0.828;5228;61;0.694;0.564;1;(3, 4];(40, 45];(5000, 20000];(60, 70]
818326083;Existing Customer;54;F;3;3. High School;Married;2. $40K - 60K;1. Blue;49;5;1;2;1438.3;886;552.3;0.822;4385;91;0.717;0.616;1;(4, 5];(50, 55];(4000, 4500];(90, 100]
709449333;Existing Customer;49;M;1;3. High School;Single;3. $60K - 80K;1. Blue;40;6;2;2;3170.0;1428;1742.0;0.876;4097;72;0.565;0.45;1;(3, 4];(45, 50];(4000, 4500];(70, 80]
788840283;Existing Customer;42;F;2;5. Post-Graduate;Divorced;1. < $40K;1. Blue;26;5;2;3;2120.0;1527;593.0;0.744;4741;86;0.72;0.72;1;(2, 3];(40, 45];(4500, 5000];(80, 90]
716013858;Existing Customer;53;M;0;4. Graduate;Single;4. $80K - 120K;1. Blue;34;3;1;4;20231.0;1434;18797.0;0.543;5002;78;0.66;0.071;1;(2, 3];(50, 55];(5000, 20000];(70, 80]
751422258;Existing Customer;45;F;4;4. Graduate;Married;1. < $40K;1. Blue;38;6;3;2;5583.0;0;5583.0;0.748;3317;71;0.821;0.0;1;(3, 4];(40, 45];(3000, 3500];(70, 80]
715691808;Existing Customer;41;F;3;1. Uneducated;Divorced;1. < $40K;1. Blue;30;5;3;4;7764.0;621;7143.0;0.67;3955;72;0.756;0.08;1;(2, 3];(40, 45];(3500, 4000];(70, 80]
712778658;Existing Customer;52;F;3;4. Graduate;Married;1. < $40K;1. Blue;39;4;3;3;2001.0;909;1092.0;0.772;4238;63;0.8;0.454;1;(3, 4];(50, 55];(4000, 4500];(60, 70]
789580908;Existing Customer;44;F;3;3. High School;Single;1. < $40K;1. Blue;37;3;2;2;8512.0;1471;7041.0;0.867;4056;81;0.841;0.173;1;(3, 4];(40, 45];(4000, 4500];(80, 90]
778965183;Existing Customer;47;F;3;1. Uneducated;Divorced;2. $40K - 60K;1. Blue;30;5;3;2;5869.0;2517;3352.0;0.505;4166;85;0.809;0.429;1;(2, 3];(45, 50];(4000, 4500];(80, 90]
714462558;Existing Customer;44;F;5;7. Unknown;Married;6. Unknown;1. Blue;36;4;2;3;5791.0;0;5791.0;0.645;4556;67;0.861;0.0;1;(2, 3];(40, 45];(4500, 5000];(60, 70]
800869758;Existing Customer;49;M;3;7. Unknown;Married;4. $80K - 120K;1. Blue;43;6;1;1;2191.0;1414;777.0;0.635;3967;76;0.767;0.645;1;(3, 4];(45, 50];(3500, 4000];(70, 80]
807426033;Existing Customer;37;M;2;7. Unknown;Single;3. $60K - 80K;1. Blue;32;4;1;1;2865.0;1176;1689.0;0.665;3462;61;0.906;0.41;1;(2, 3];(35, 40];(3000, 3500];(60, 70]
720091083;Existing Customer;43;M;4;4. Graduate;Married;5. 120K+;1. Blue;31;6;1;3;6467.0;1887;4580.0;0.442;4098;61;0.605;0.292;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
709679658;Existing Customer;58;F;2;4. Graduate;Single;2. $40K - 60K;1. Blue;50;4;3;3;5386.0;0;5386.0;0.777;4846;84;0.68;0.0;1;(4, 5];(55, 75];(4500, 5000];(80, 90]
779296908;Existing Customer;46;F;3;4. Graduate;Single;1. < $40K;1. Blue;28;5;3;3;1438.3;576;862.3;0.774;5098;66;0.833;0.4;1;(2, 3];(45, 50];(5000, 20000];(60, 70]
720682308;Existing Customer;59;F;0;1. Uneducated;Single;6. Unknown;1. Blue;46;5;1;4;5402.0;892;4510.0;0.782;4770;83;0.596;0.165;1;(3, 4];(55, 75];(4500, 5000];(80, 90]
789775308;Existing Customer;54;F;2;6. Doctorate;Divorced;1. < $40K;1. Blue;43;6;1;3;1438.3;1120;318.3;0.817;4880;77;0.75;0.779;1;(3, 4];(50, 55];(4500, 5000];(70, 80]
709749483;Existing Customer;40;F;2;4. Graduate;Unknown;1. < $40K;1. Blue;29;5;1;2;2636.0;1953;683.0;0.916;4584;70;0.591;0.741;1;(2, 3];(35, 40];(4500, 5000];(60, 70]
710926383;Existing Customer;32;F;2;5. Post-Graduate;Married;2. $40K - 60K;1. Blue;24;5;3;1;1553.0;1177;376.0;0.638;4549;68;0.659;0.758;1;(1, 2];(30, 35];(4500, 5000];(60, 70]
785024808;Existing Customer;53;F;1;3. High School;Single;1. < $40K;1. Blue;47;6;2;3;3378.0;2134;1244.0;0.541;4464;83;0.93;0.632;1;(3, 4];(50, 55];(4000, 4500];(80, 90]
710277183;Existing Customer;34;F;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;27;3;2;4;2313.0;1775;538.0;0.773;4317;68;0.545;0.767;1;(2, 3];(30, 35];(4000, 4500];(60, 70]
714647808;Existing Customer;49;F;0;4. Graduate;Single;1. < $40K;1. Blue;39;4;3;0;2434.0;0;2434.0;0.788;4628;73;0.622;0.0;1;(3, 4];(45, 50];(4500, 5000];(70, 80]
709857033;Existing Customer;60;F;1;2. College;Single;2. $40K - 60K;1. Blue;50;5;1;3;1438.3;0;1438.3;0.578;4148;84;0.714;0.0;1;(4, 5];(55, 75];(4000, 4500];(80, 90]
714283458;Existing Customer;40;M;2;2. College;Single;4. $80K - 120K;1. Blue;36;5;1;4;14544.0;0;14544.0;0.768;4064;92;0.769;0.0;1;(2, 3];(35, 40];(4000, 4500];(90, 100]
716702358;Existing Customer;44;F;2;7. Unknown;Married;1. < $40K;1. Blue;33;5;3;2;2337.0;698;1639.0;0.836;4048;83;0.886;0.299;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
720028683;Existing Customer;49;F;2;3. High School;Married;2. $40K - 60K;1. Blue;39;5;3;4;2720.0;1926;794.0;0.602;3806;61;0.794;0.708;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
757044033;Existing Customer;44;M;2;4. Graduate;Unknown;4. $80K - 120K;1. Blue;37;3;1;3;1965.0;1021;944.0;0.516;3968;57;0.781;0.52;1;(3, 4];(40, 45];(3500, 4000];(50, 60]
719672283;Existing Customer;47;M;4;4. Graduate;Married;3. $60K - 80K;2. Silver;39;4;2;4;33122.0;1587;31535.0;0.475;3145;63;0.75;0.048;1;(3, 4];(45, 50];(3000, 3500];(60, 70]
719054733;Existing Customer;52;F;0;5. Post-Graduate;Single;1. < $40K;1. Blue;40;4;3;2;1438.3;797;641.3;0.87;4673;69;0.568;0.554;1;(3, 4];(50, 55];(4500, 5000];(60, 70]
793336383;Existing Customer;47;F;1;3. High School;Married;1. < $40K;1. Blue;41;3;3;4;2709.0;2034;675.0;0.606;4915;92;0.84;0.751;1;(3, 4];(45, 50];(4500, 5000];(90, 100]
715650783;Existing Customer;41;M;2;3. High School;Married;3. $60K - 80K;1. Blue;36;6;2;2;4499.0;0;4499.0;0.765;4906;75;0.667;0.0;1;(2, 3];(40, 45];(4500, 5000];(70, 80]
779544708;Existing Customer;50;M;2;7. Unknown;Married;5. 120K+;3. Gold;35;4;5;3;34516.0;668;33848.0;0.894;3931;77;0.791;0.019;1;(2, 3];(45, 50];(3500, 4000];(70, 80]
712967508;Existing Customer;47;M;3;6. Doctorate;Unknown;3. $60K - 80K;1. Blue;36;4;1;2;2572.0;1093;1479.0;0.615;5038;86;0.83;0.425;1;(2, 3];(45, 50];(5000, 20000];(80, 90]
710231433;Existing Customer;56;M;1;1. Uneducated;Unknown;3. $60K - 80K;1. Blue;43;5;1;4;3110.0;2378;732.0;0.974;3395;75;0.829;0.765;1;(3, 4];(55, 75];(3000, 3500];(70, 80]
817960533;Existing Customer;41;M;4;7. Unknown;Married;3. $60K - 80K;1. Blue;36;5;3;2;1734.0;857;877.0;0.752;4741;84;0.714;0.494;1;(2, 3];(40, 45];(4500, 5000];(80, 90]
713431008;Existing Customer;46;F;5;3. High School;Married;6. Unknown;1. Blue;36;5;3;0;3562.0;0;3562.0;0.753;4198;77;0.75;0.0;1;(2, 3];(45, 50];(4000, 4500];(70, 80]
754851783;Existing Customer;39;M;4;3. High School;Married;3. $60K - 80K;1. Blue;32;4;2;2;19198.0;2218;16980.0;0.802;4423;90;0.667;0.116;1;(2, 3];(35, 40];(4000, 4500];(80, 90]
808743558;Existing Customer;42;F;3;3. High School;Married;6. Unknown;1. Blue;37;3;3;3;4540.0;2517;2023.0;0.89;4804;66;0.737;0.554;1;(3, 4];(40, 45];(4500, 5000];(60, 70]
778905033;Existing Customer;45;F;5;4. Graduate;Divorced;1. < $40K;1. Blue;26;3;5;2;1438.3;1226;212.3;0.638;3889;60;0.818;0.852;1;(2, 3];(40, 45];(3500, 4000];(50, 60]
720844008;Existing Customer;54;F;4;4. Graduate;Single;1. < $40K;1. Blue;45;6;2;2;1990.0;1747;243.0;0.924;5216;87;0.891;0.878;1;(3, 4];(50, 55];(5000, 20000];(80, 90]
714286383;Existing Customer;59;M;0;3. High School;Single;5. 120K+;1. Blue;36;4;3;3;3422.0;1039;2383.0;0.475;3337;65;0.512;0.304;1;(2, 3];(55, 75];(3000, 3500];(60, 70]
718767183;Existing Customer;45;F;4;5. Post-Graduate;Unknown;1. < $40K;1. Blue;36;6;3;1;2192.0;1464;728.0;0.66;4905;89;0.978;0.668;1;(2, 3];(40, 45];(4500, 5000];(80, 90]
712707408;Existing Customer;43;F;2;7. Unknown;Married;1. < $40K;1. Blue;33;4;2;2;5152.0;1713;3439.0;0.746;3919;57;1.036;0.332;1;(2, 3];(40, 45];(3500, 4000];(50, 60]
789859833;Existing Customer;41;M;4;6. Doctorate;Unknown;1. < $40K;1. Blue;31;6;2;1;2515.0;1767;748.0;0.665;4388;67;0.675;0.703;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
712311258;Existing Customer;48;F;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;36;5;3;3;1906.0;1259;647.0;0.932;4634;54;0.862;0.661;1;(2, 3];(45, 50];(4500, 5000];(50, 60]
715340733;Existing Customer;39;M;1;3. High School;Unknown;2. $40K - 60K;1. Blue;28;5;2;4;2222.0;0;2222.0;0.843;4792;62;0.722;0.0;1;(2, 3];(35, 40];(4500, 5000];(60, 70]
797495958;Existing Customer;42;F;3;7. Unknown;Unknown;2. $40K - 60K;1. Blue;36;3;2;2;3015.0;0;3015.0;0.927;4277;80;0.951;0.0;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
720384633;Existing Customer;48;M;3;1. Uneducated;Single;2. $40K - 60K;1. Blue;36;6;3;2;3786.0;0;3786.0;0.715;3403;70;0.489;0.0;1;(2, 3];(45, 50];(3000, 3500];(60, 70]
719105433;Existing Customer;48;F;3;2. College;Single;6. Unknown;1. Blue;38;3;3;3;6448.0;1087;5361.0;0.868;4990;85;0.667;0.169;1;(3, 4];(45, 50];(4500, 5000];(80, 90]
712335858;Existing Customer;48;F;4;4. Graduate;Married;1. < $40K;1. Blue;36;4;3;2;2620.0;2081;539.0;0.99;4867;67;0.763;0.794;1;(2, 3];(45, 50];(4500, 5000];(60, 70]
789643383;Existing Customer;49;M;2;1. Uneducated;Married;3. $60K - 80K;1. Blue;35;3;3;3;13435.0;0;13435.0;0.747;3575;56;1.154;0.0;1;(2, 3];(45, 50];(3500, 4000];(50, 60]
717733158;Existing Customer;43;F;3;6. Doctorate;Married;1. < $40K;1. Blue;29;4;2;3;3186.0;2517;669.0;0.59;4197;84;0.909;0.79;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
713205108;Existing Customer;42;F;4;4. Graduate;Married;2. $40K - 60K;1. Blue;27;3;1;1;1950.0;1062;888.0;0.48;3873;76;0.854;0.545;1;(2, 3];(40, 45];(3500, 4000];(70, 80]
719749083;Existing Customer;63;M;0;6. Doctorate;Single;1. < $40K;1. Blue;54;5;2;0;7098.0;2224;4874.0;0.864;3465;59;0.788;0.313;1;(4, 5];(55, 75];(3000, 3500];(50, 60]
811762383;Existing Customer;42;F;2;4. Graduate;Married;1. < $40K;1. Blue;37;4;2;1;2250.0;1788;462.0;0.523;4908;71;1.152;0.795;1;(3, 4];(40, 45];(4500, 5000];(70, 80]
708710283;Existing Customer;45;M;5;6. Doctorate;Married;5. 120K+;2. Silver;36;6;1;4;34516.0;2038;32478.0;1.007;4067;75;1.206;0.059;1;(2, 3];(40, 45];(4000, 4500];(70, 80]
708542283;Existing Customer;58;F;1;6. Doctorate;Married;1. < $40K;1. Blue;47;5;3;4;2495.0;2061;434.0;0.849;4399;70;0.707;0.826;1;(3, 4];(55, 75];(4000, 4500];(60, 70]
