Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
720113433;Existing Customer;61;M;0;7. Unknown;Single;3. $60K - 80K;1. Blue;48;3;2;4;20803.0;1446;19357.0;0.736;2073;43;0.654;0.07;1;(3, 4];(55, 75];(2000, 2500];(40, 50]
717233058;Existing Customer;34;M;4;7. Unknown;Married;2. $40K - 60K;1. Blue;26;3;2;4;5540.0;1240;4300.0;0.843;1524;31;0.824;0.224;1;(2, 3];(30, 35];(1500, 2000];(30, 40]
710233683;Existing Customer;55;M;3;4. Graduate;Married;4. $80K - 120K;1. Blue;36;4;3;4;2801.0;2403;398.0;0.884;1526;44;1.0;0.858;1;(2, 3];(50, 55];(1500, 2000];(40, 50]
716400633;Existing Customer;33;M;3;3. High School;Single;2. $40K - 60K;1. Blue;24;6;3;3;5156.0;1427;3729.0;0.48;2057;54;0.421;0.277;1;(1, 2];(30, 35];(2000, 2500];(50, 60]
796336833;Existing Customer;51;M;3;6. Doctorate;Married;4. $80K - 120K;1. Blue;45;5;2;4;32096.0;0;32096.0;0.766;2619;69;0.917;0.0;1;(3, 4];(50, 55];(2500, 3000];(60, 70]
713974533;Existing Customer;52;F;3;5. Post-Graduate;Single;1. < $40K;1. Blue;45;5;1;3;2555.0;1701;854.0;1.492;3127;45;1.25;0.666;1;(3, 4];(50, 55];(3000, 3500];(40, 50]
787231233;Existing Customer;34;M;5;5. Post-Graduate;Single;4. $80K - 120K;2. Silver;28;3;3;2;34516.0;1731;32785.0;0.605;2421;63;0.575;0.05;1;(2, 3];(30, 35];(2000, 2500];(60, 70]
719810583;Existing Customer;64;M;0;3. High School;Married;1. < $40K;1. Blue;54;4;3;2;2140.0;1361;779.0;0.46;1280;34;1.0;0.636;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
787523283;Existing Customer;38;M;1;4. Graduate;Single;4. $80K - 120K;1. Blue;27;6;2;5;26372.0;1365;25007.0;1.394;2291;56;1.0;0.052;1;(2, 3];(35, 40];(2000, 2500];(50, 60]
719493858;Existing Customer;52;F;2;4. Graduate;Married;1. < $40K;1. Blue;43;5;2;2;8203.0;654;7549.0;0.588;2910;63;0.909;0.08;1;(3, 4];(50, 55];(2500, 3000];(60, 70]
717225258;Existing Customer;35;M;2;4. Graduate;Single;5. 120K+;1. Blue;27;6;2;2;13655.0;1048;12607.0;0.509;2383;59;0.595;0.077;1;(2, 3];(30, 35];(2000, 2500];(50, 60]
803148033;Existing Customer;54;M;1;2. College;Married;4. $80K - 120K;1. Blue;48;6;1;5;12169.0;1935;10234.0;0.435;1599;38;0.652;0.159;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
779474958;Existing Customer;35;F;3;7. Unknown;Single;1. < $40K;1. Blue;17;6;1;1;2956.0;1823;1133.0;0.969;2144;58;0.812;0.617;1;(1, 2];(30, 35];(2000, 2500];(50, 60]
712060158;Existing Customer;35;M;0;6. Doctorate;Single;3. $60K - 80K;1. Blue;18;6;2;3;2598.0;1645;953.0;0.765;2483;59;0.903;0.633;1;(1, 2];(30, 35];(2000, 2500];(50, 60]
713292933;Existing Customer;36;F;3;4. Graduate;Single;6. Unknown;1. Blue;36;5;2;2;10566.0;726;9840.0;0.893;2156;64;1.207;0.069;1;(2, 3];(35, 40];(2000, 2500];(60, 70]
710982858;Existing Customer;33;F;3;4. Graduate;Single;2. $40K - 60K;1. Blue;36;6;1;2;8232.0;2259;5973.0;1.158;2849;67;1.31;0.274;1;(2, 3];(30, 35];(2500, 3000];(60, 70]
712319058;Existing Customer;37;F;1;1. Uneducated;Married;1. < $40K;1. Blue;29;5;3;0;4671.0;1933;2738.0;0.986;2468;58;0.706;0.414;1;(2, 3];(35, 40];(2000, 2500];(50, 60]
744483633;Existing Customer;35;M;3;4. Graduate;Married;5. 120K+;1. Blue;28;4;3;2;14869.0;0;14869.0;1.624;2753;48;1.087;0.0;1;(2, 3];(30, 35];(2500, 3000];(40, 50]
721485708;Existing Customer;58;M;2;1. Uneducated;Married;4. $80K - 120K;1. Blue;46;6;1;3;9149.0;1806;7343.0;0.35;1220;36;0.333;0.197;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
716378658;Existing Customer;55;F;2;7. Unknown;Married;1. < $40K;1. Blue;36;5;2;3;2629.0;1476;1153.0;0.537;1725;41;0.414;0.561;1;(2, 3];(50, 55];(1500, 2000];(40, 50]
713375658;Existing Customer;37;M;2;4. Graduate;Divorced;2. $40K - 60K;1. Blue;17;6;3;3;3176.0;0;3176.0;0.652;2298;67;0.457;0.0;1;(1, 2];(35, 40];(2000, 2500];(60, 70]
717828108;Existing Customer;57;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;42;6;1;0;21875.0;2517;19358.0;0.409;1327;31;0.409;0.115;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
788784258;Existing Customer;60;M;2;3. High School;Married;6. Unknown;1. Blue;41;5;2;4;3007.0;1664;1343.0;0.34;1475;31;0.632;0.553;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
811111083;Existing Customer;56;M;2;3. High School;Married;3. $60K - 80K;1. Blue;51;5;6;3;2863.0;2517;346.0;0.583;1458;39;0.696;0.879;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
719146008;Attrited Customer;48;M;3;4. Graduate;Married;4. $80K - 120K;1. Blue;39;4;4;3;18672.0;2517;16155.0;0.799;1126;35;0.591;0.135;0;(3, 4];(45, 50];(1000, 1500];(30, 40]
710159658;Existing Customer;46;M;5;3. High School;Married;5. 120K+;1. Blue;32;5;2;2;34516.0;1024;33492.0;0.72;2436;71;0.651;0.03;1;(2, 3];(45, 50];(2000, 2500];(70, 80]
714120258;Existing Customer;37;M;2;1. Uneducated;Divorced;4. $80K - 120K;1. Blue;36;3;3;2;2281.0;1677;604.0;1.027;2735;58;1.071;0.735;1;(2, 3];(35, 40];(2500, 3000];(50, 60]
712784058;Attrited Customer;45;F;2;3. High School;Divorced;6. Unknown;1. Blue;36;6;4;3;17156.0;2517;14639.0;0.717;1142;33;0.32;0.147;0;(2, 3];(40, 45];(1000, 1500];(30, 40]
717261708;Existing Customer;53;M;1;7. Unknown;Married;4. $80K - 120K;1. Blue;36;4;2;3;13457.0;1248;12209.0;0.512;1548;41;0.519;0.093;1;(2, 3];(50, 55];(1500, 2000];(40, 50]
779484408;Existing Customer;37;M;1;7. Unknown;Married;3. $60K - 80K;1. Blue;19;6;1;2;18951.0;1243;17708.0;1.148;2874;58;0.657;0.066;1;(1, 2];(35, 40];(2500, 3000];(50, 60]
719706483;Existing Customer;33;M;3;3. High School;Married;5. 120K+;1. Blue;20;6;3;2;27499.0;1188;26311.0;0.544;2202;46;0.394;0.043;1;(1, 2];(30, 35];(2000, 2500];(40, 50]
712206858;Existing Customer;39;M;3;4. Graduate;Married;5. 120K+;1. Blue;36;3;3;2;32964.0;2231;30733.0;1.731;3094;45;1.647;0.068;1;(2, 3];(35, 40];(3000, 3500];(40, 50]
709886583;Existing Customer;37;F;2;3. High School;Single;1. < $40K;1. Blue;28;5;2;1;7411.0;633;6778.0;0.762;2761;77;0.604;0.085;1;(2, 3];(35, 40];(2500, 3000];(70, 80]
817197333;Existing Customer;26;F;1;1. Uneducated;Single;6. Unknown;1. Blue;13;6;2;3;12007.0;956;11051.0;0.832;2678;50;0.471;0.08;1;(1, 2];(25, 30];(2500, 3000];(40, 50]
779888658;Existing Customer;56;M;1;1. Uneducated;Married;4. $80K - 120K;1. Blue;40;6;1;1;17450.0;2193;15257.0;0.419;1426;38;0.462;0.126;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
820075983;Existing Customer;26;M;0;4. Graduate;Single;1. < $40K;1. Blue;21;4;3;2;1585.0;1535;50.0;0.462;2299;49;0.485;0.968;1;(1, 2];(25, 30];(2000, 2500];(40, 50]
721502958;Existing Customer;54;M;1;3. High School;Married;5. 120K+;1. Blue;42;5;3;3;3251.0;1919;1332.0;0.56;1406;31;0.24;0.59;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
708596283;Existing Customer;35;F;3;1. Uneducated;Single;1. < $40K;1. Blue;23;3;2;2;2858.0;1251;1607.0;0.576;2844;73;0.622;0.438;1;(1, 2];(30, 35];(2500, 3000];(70, 80]
826401858;Existing Customer;36;F;0;1. Uneducated;Divorced;1. < $40K;1. Blue;32;3;2;3;3687.0;1655;2032.0;0.742;2448;63;0.5;0.449;1;(2, 3];(35, 40];(2000, 2500];(60, 70]
712338033;Existing Customer;36;M;2;3. High School;Married;4. $80K - 120K;1. Blue;26;4;2;4;15982.0;1691;14291.0;0.808;1687;40;0.739;0.106;1;(2, 3];(35, 40];(1500, 2000];(30, 40]
711639708;Existing Customer;42;M;3;4. Graduate;Single;3. $60K - 80K;1. Blue;32;6;2;2;1438.3;0;1438.3;0.66;1794;45;0.875;0.0;1;(2, 3];(40, 45];(1500, 2000];(40, 50]
720216108;Existing Customer;27;F;2;2. College;Divorced;1. < $40K;1. Blue;14;4;3;3;2549.0;2130;419.0;0.693;2605;61;0.794;0.836;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
802890333;Existing Customer;59;M;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;53;5;1;3;2182.0;1558;624.0;0.457;1660;34;0.789;0.714;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
712965183;Existing Customer;63;F;2;4. Graduate;Married;1. < $40K;1. Blue;52;5;2;3;2689.0;2101;588.0;0.416;1188;35;0.75;0.781;1;(4, 5];(55, 75];(1000, 1500];(30, 40]
712816833;Existing Customer;56;F;0;3. High School;Married;6. Unknown;1. Blue;48;4;1;2;4203.0;1965;2238.0;0.441;1425;32;0.778;0.468;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
818034558;Existing Customer;44;M;2;7. Unknown;Unknown;3. $60K - 80K;1. Blue;39;5;3;3;22075.0;1506;20569.0;0.794;2337;40;0.818;0.068;1;(3, 4];(40, 45];(2000, 2500];(30, 40]
719483358;Existing Customer;33;M;1;2. College;Married;2. $40K - 60K;1. Blue;14;3;2;2;6746.0;1750;4996.0;0.962;2962;54;0.862;0.259;1;(1, 2];(30, 35];(2500, 3000];(50, 60]
719647383;Existing Customer;35;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;36;5;2;2;4408.0;1463;2945.0;0.728;2001;49;0.485;0.332;1;(2, 3];(30, 35];(2000, 2500];(40, 50]
714909108;Existing Customer;33;F;3;4. Graduate;Single;1. < $40K;1. Blue;36;5;3;3;4838.0;1338;3500.0;0.707;2641;67;0.595;0.277;1;(2, 3];(30, 35];(2500, 3000];(60, 70]
720854358;Existing Customer;27;M;0;7. Unknown;Married;2. $40K - 60K;1. Blue;14;4;1;4;3823.0;2130;1693.0;0.371;2026;49;0.441;0.557;1;(1, 2];(25, 30];(2000, 2500];(40, 50]
788896983;Existing Customer;53;M;2;4. Graduate;Married;3. $60K - 80K;1. Blue;38;6;3;2;7928.0;1228;6700.0;0.632;1537;37;0.682;0.155;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
755943033;Existing Customer;34;F;2;4. Graduate;Single;1. < $40K;1. Blue;27;4;1;1;1901.0;1176;725.0;0.612;2450;52;0.857;0.619;1;(2, 3];(30, 35];(2000, 2500];(50, 60]
772399983;Existing Customer;55;M;2;2. College;Single;4. $80K - 120K;2. Silver;45;3;1;4;34516.0;1433;33083.0;0.728;1966;31;0.55;0.042;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
719238183;Existing Customer;55;F;3;4. Graduate;Married;1. < $40K;1. Blue;35;3;2;3;1872.0;1167;705.0;0.517;2238;45;0.607;0.623;1;(2, 3];(50, 55];(2000, 2500];(40, 50]
712774008;Existing Customer;59;M;0;1. Uneducated;Married;1. < $40K;1. Blue;46;6;1;2;3939.0;2517;1422.0;0.376;1489;34;0.545;0.639;1;(3, 4];(55, 75];(1000, 1500];(30, 40]
717627333;Existing Customer;53;F;2;5. Post-Graduate;Married;2. $40K - 60K;1. Blue;40;5;1;4;2127.0;1995;132.0;0.374;1363;37;0.37;0.938;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
779542608;Existing Customer;47;M;4;1. Uneducated;Single;4. $80K - 120K;1. Blue;32;3;3;2;34010.0;1340;32670.0;0.744;1739;39;0.5;0.039;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
779100408;Existing Customer;33;F;1;5. Post-Graduate;Married;1. < $40K;1. Blue;15;6;2;0;1741.0;1328;413.0;0.69;2629;61;0.649;0.763;1;(1, 2];(30, 35];(2500, 3000];(60, 70]
789963033;Attrited Customer;54;F;1;4. Graduate;Single;1. < $40K;1. Blue;45;3;5;5;1438.3;0;1438.3;0.647;1603;39;0.444;0.0;0;(3, 4];(50, 55];(1500, 2000];(30, 40]
710687508;Existing Customer;65;M;0;3. High School;Married;1. < $40K;1. Blue;56;6;3;1;2621.0;1858;763.0;0.987;2148;47;1.043;0.709;1;(4, 5];(55, 75];(2000, 2500];(40, 50]
716584158;Existing Customer;51;M;4;3. High School;Married;4. $80K - 120K;1. Blue;42;6;1;2;14438.0;2517;11921.0;0.853;2090;47;0.88;0.174;1;(3, 4];(50, 55];(2000, 2500];(40, 50]
815727183;Existing Customer;36;M;3;3. High School;Single;4. $80K - 120K;1. Blue;31;6;1;1;5228.0;1443;3785.0;0.934;2683;62;0.938;0.276;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
717066408;Existing Customer;36;M;2;4. Graduate;Married;3. $60K - 80K;1. Blue;36;3;1;4;5550.0;1518;4032.0;1.182;2540;62;0.771;0.274;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
708104658;Existing Customer;46;M;1;4. Graduate;Unknown;2. $40K - 60K;1. Blue;36;4;3;2;1438.3;890;548.3;1.143;2928;48;1.4;0.619;1;(2, 3];(45, 50];(2500, 3000];(40, 50]
814571058;Existing Customer;30;F;1;2. College;Single;1. < $40K;1. Blue;24;4;3;0;3450.0;2517;933.0;0.652;2545;64;0.778;0.73;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
714757908;Existing Customer;46;M;4;4. Graduate;Married;5. 120K+;2. Silver;36;4;1;3;34516.0;1380;33136.0;0.66;2163;56;0.4;0.04;1;(2, 3];(45, 50];(2000, 2500];(50, 60]
710345808;Existing Customer;41;M;4;1. Uneducated;Divorced;4. $80K - 120K;1. Blue;36;6;2;2;30030.0;2028;28002.0;0.601;1828;38;1.111;0.068;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
814752558;Existing Customer;50;M;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;45;5;3;3;2151.0;1163;988.0;0.849;2513;62;0.59;0.541;1;(3, 4];(45, 50];(2500, 3000];(60, 70]
721284258;Existing Customer;53;M;2;7. Unknown;Married;4. $80K - 120K;1. Blue;44;4;1;3;7181.0;2517;4664.0;0.545;1636;39;0.56;0.351;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
711802758;Existing Customer;63;M;1;4. Graduate;Married;2. $40K - 60K;1. Blue;53;4;1;2;6128.0;1895;4233.0;0.583;1700;42;0.355;0.309;1;(4, 5];(55, 75];(1500, 2000];(40, 50]
720620058;Existing Customer;41;M;4;3. High School;Unknown;4. $80K - 120K;1. Blue;36;4;3;2;23124.0;1746;21378.0;0.807;1959;50;0.724;0.076;1;(2, 3];(40, 45];(1500, 2000];(40, 50]
819169683;Existing Customer;34;M;2;7. Unknown;Married;2. $40K - 60K;1. Blue;29;3;2;2;3436.0;1650;1786.0;0.788;1972;37;0.947;0.48;1;(2, 3];(30, 35];(1500, 2000];(30, 40]
709757583;Existing Customer;35;M;0;7. Unknown;Married;5. 120K+;1. Blue;36;5;2;1;3176.0;1510;1666.0;0.885;2074;48;0.92;0.475;1;(2, 3];(30, 35];(2000, 2500];(40, 50]
720746208;Existing Customer;52;M;1;4. Graduate;Married;4. $80K - 120K;1. Blue;43;6;1;1;2689.0;2077;612.0;0.378;1356;33;0.435;0.772;1;(3, 4];(50, 55];(1000, 1500];(30, 40]
709121283;Existing Customer;54;M;3;1. Uneducated;Married;1. < $40K;1. Blue;36;3;3;2;1556.0;1278;278.0;0.46;1615;35;0.591;0.821;1;(2, 3];(50, 55];(1500, 2000];(30, 40]
806752533;Existing Customer;27;F;1;5. Post-Graduate;Single;1. < $40K;1. Blue;22;4;1;3;2965.0;1635;1330.0;0.7;2553;59;0.553;0.551;1;(1, 2];(25, 30];(2500, 3000];(50, 60]
758521983;Existing Customer;33;M;1;7. Unknown;Married;4. $80K - 120K;1. Blue;26;3;2;2;9819.0;1200;8619.0;0.602;2198;40;0.538;0.122;1;(2, 3];(30, 35];(2000, 2500];(30, 40]
779473308;Existing Customer;32;M;0;1. Uneducated;Single;3. $60K - 80K;1. Blue;14;4;3;3;8186.0;0;8186.0;0.737;2411;67;0.426;0.0;1;(1, 2];(30, 35];(2000, 2500];(60, 70]
709376508;Existing Customer;58;F;1;2. College;Married;1. < $40K;1. Blue;49;3;3;2;3846.0;1285;2561.0;0.608;1815;47;0.621;0.334;1;(4, 5];(55, 75];(1500, 2000];(40, 50]
712589658;Existing Customer;45;F;4;1. Uneducated;Unknown;1. < $40K;2. Silver;30;5;2;2;13131.0;1965;11166.0;0.695;1795;37;0.48;0.15;1;(2, 3];(40, 45];(1500, 2000];(30, 40]
721350783;Existing Customer;54;M;2;3. High School;Married;4. $80K - 120K;1. Blue;38;6;3;4;5660.0;2006;3654.0;0.779;1569;39;0.773;0.354;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
719152383;Existing Customer;35;F;4;1. Uneducated;Married;1. < $40K;1. Blue;26;5;1;4;2494.0;1316;1178.0;1.486;2946;57;1.036;0.528;1;(2, 3];(30, 35];(2500, 3000];(50, 60]
715174158;Existing Customer;31;M;1;2. College;Married;4. $80K - 120K;1. Blue;36;4;1;0;25215.0;1445;23770.0;1.033;2588;48;1.0;0.057;1;(2, 3];(30, 35];(2500, 3000];(40, 50]
780040758;Existing Customer;40;F;4;2. College;Married;2. $40K - 60K;1. Blue;24;5;3;2;2606.0;1818;788.0;0.703;1999;50;1.174;0.698;1;(1, 2];(35, 40];(1500, 2000];(40, 50]
710892408;Existing Customer;57;F;1;3. High School;Married;1. < $40K;1. Blue;36;6;2;2;3101.0;1257;1844.0;0.416;1681;32;0.524;0.405;1;(2, 3];(55, 75];(1500, 2000];(30, 40]
708947208;Existing Customer;36;M;2;4. Graduate;Single;4. $80K - 120K;1. Blue;17;4;3;1;2900.0;2029;871.0;0.846;2631;72;0.6;0.7;1;(1, 2];(35, 40];(2500, 3000];(70, 80]
715261458;Existing Customer;37;F;1;4. Graduate;Single;1. < $40K;1. Blue;36;6;2;4;6827.0;0;6827.0;0.754;2621;49;0.815;0.0;1;(2, 3];(35, 40];(2500, 3000];(40, 50]
771693933;Existing Customer;62;F;1;4. Graduate;Married;1. < $40K;1. Blue;50;6;6;4;2802.0;1977;825.0;0.431;1757;33;0.833;0.706;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
827984658;Attrited Customer;49;M;3;5. Post-Graduate;Married;4. $80K - 120K;1. Blue;45;3;0;4;23870.0;0;23870.0;0.604;1885;39;0.345;0.0;0;(3, 4];(45, 50];(1500, 2000];(30, 40]
789012633;Existing Customer;30;F;0;4. Graduate;Single;1. < $40K;1. Blue;17;3;2;1;4868.0;1090;3778.0;0.679;2907;69;0.816;0.224;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
803408733;Existing Customer;32;M;2;3. High School;Divorced;3. $60K - 80K;1. Blue;26;6;1;4;2239.0;1338;901.0;0.567;2466;60;0.579;0.598;1;(2, 3];(30, 35];(2000, 2500];(50, 60]
809984133;Existing Customer;37;M;2;6. Doctorate;Single;5. 120K+;1. Blue;32;3;3;5;32056.0;1887;30169.0;0.831;2730;68;0.7;0.059;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
751227183;Existing Customer;36;M;2;7. Unknown;Single;4. $80K - 120K;1. Blue;29;3;3;5;5346.0;1539;3807.0;0.777;2283;51;0.889;0.288;1;(2, 3];(35, 40];(2000, 2500];(50, 60]
716331408;Attrited Customer;52;F;4;7. Unknown;Married;1. < $40K;1. Blue;36;1;4;5;2143.0;0;2143.0;0.853;1353;36;0.333;0.0;0;(2, 3];(50, 55];(1000, 1500];(30, 40]
774172158;Existing Customer;29;M;1;7. Unknown;Single;3. $60K - 80K;1. Blue;19;3;1;2;23507.0;1990;21517.0;0.631;2650;65;0.912;0.085;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
708171858;Existing Customer;33;F;3;5. Post-Graduate;Married;2. $40K - 60K;1. Blue;28;5;2;3;1864.0;1081;783.0;1.416;2607;44;1.75;0.58;1;(2, 3];(30, 35];(2500, 3000];(40, 50]
709074108;Existing Customer;36;M;2;2. College;Single;3. $60K - 80K;1. Blue;24;5;2;5;23032.0;840;22192.0;0.739;2787;73;0.698;0.036;1;(1, 2];(35, 40];(2500, 3000];(70, 80]
721304133;Existing Customer;36;F;4;3. High School;Married;1. < $40K;1. Blue;36;4;1;3;4277.0;1578;2699.0;0.84;1855;49;1.042;0.369;1;(2, 3];(35, 40];(1500, 2000];(40, 50]
711225933;Existing Customer;28;M;1;3. High School;Divorced;1. < $40K;1. Blue;36;5;3;4;2265.0;1935;330.0;0.653;2306;61;0.525;0.854;1;(2, 3];(25, 30];(2000, 2500];(60, 70]
717478983;Existing Customer;31;F;2;1. Uneducated;Divorced;1. < $40K;1. Blue;19;6;2;0;2853.0;1961;892.0;0.866;2697;68;0.789;0.687;1;(1, 2];(30, 35];(2500, 3000];(60, 70]
712851108;Existing Customer;51;F;3;3. High School;Married;6. Unknown;1. Blue;31;5;1;5;15340.0;2331;13009.0;0.565;2965;51;0.594;0.152;1;(2, 3];(50, 55];(2500, 3000];(50, 60]
708532308;Existing Customer;37;M;2;1. Uneducated;Single;3. $60K - 80K;1. Blue;36;4;2;2;11419.0;2517;8902.0;1.211;3000;70;1.059;0.22;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
778939683;Existing Customer;47;F;3;1. Uneducated;Married;1. < $40K;1. Blue;32;4;3;2;2821.0;951;1870.0;0.577;1452;38;1.923;0.337;1;(2, 3];(45, 50];(1000, 1500];(30, 40]
713322633;Existing Customer;54;M;1;4. Graduate;Married;2. $40K - 60K;1. Blue;43;4;3;3;2706.0;2517;189.0;0.506;1682;39;0.625;0.93;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
754671558;Existing Customer;50;F;3;7. Unknown;Single;1. < $40K;1. Blue;43;6;1;4;2999.0;1958;1041.0;0.611;2073;48;0.714;0.653;1;(3, 4];(45, 50];(2000, 2500];(40, 50]
719291283;Existing Customer;36;F;4;3. High School;Single;1. < $40K;1. Blue;28;5;1;2;2226.0;1607;619.0;0.656;2660;62;1.0;0.722;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
720659283;Existing Customer;37;M;5;4. Graduate;Married;3. $60K - 80K;1. Blue;31;5;3;4;3351.0;1847;1504.0;0.67;1910;43;0.593;0.551;1;(2, 3];(35, 40];(1500, 2000];(40, 50]
771032658;Existing Customer;54;M;3;7. Unknown;Married;4. $80K - 120K;1. Blue;41;3;3;2;10448.0;1569;8879.0;0.482;1604;39;0.444;0.15;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
709468683;Existing Customer;64;F;0;3. High School;Married;1. < $40K;1. Blue;56;6;2;2;2174.0;1397;777.0;0.62;1755;39;0.5;0.643;1;(4, 5];(55, 75];(1500, 2000];(30, 40]
816890883;Existing Customer;35;M;2;1. Uneducated;Single;3. $60K - 80K;1. Blue;30;6;3;3;21695.0;1257;20438.0;0.793;2266;74;0.48;0.058;1;(2, 3];(30, 35];(2000, 2500];(70, 80]
709826058;Existing Customer;49;M;2;7. Unknown;Married;4. $80K - 120K;1. Blue;36;3;1;1;34516.0;2435;32081.0;0.732;1805;34;0.619;0.071;1;(2, 3];(45, 50];(1500, 2000];(30, 40]
712255458;Existing Customer;37;M;3;3. High School;Single;3. $60K - 80K;1. Blue;36;3;1;5;8418.0;2051;6367.0;0.847;2879;63;0.703;0.244;1;(2, 3];(35, 40];(2500, 3000];(60, 70]
789494133;Existing Customer;30;M;0;3. High School;Married;1. < $40K;1. Blue;21;5;4;3;2490.0;1259;1231.0;1.079;2441;53;0.514;0.506;1;(1, 2];(25, 30];(2000, 2500];(50, 60]
717595908;Existing Customer;54;M;1;3. High School;Married;3. $60K - 80K;1. Blue;37;5;1;1;9453.0;2188;7265.0;0.572;1688;45;0.452;0.231;1;(3, 4];(50, 55];(1500, 2000];(40, 50]
719363283;Existing Customer;59;F;0;6. Doctorate;Single;1. < $40K;1. Blue;36;3;1;2;1438.3;0;1438.3;0.691;1904;47;0.382;0.0;1;(2, 3];(55, 75];(1500, 2000];(40, 50]
797468658;Existing Customer;53;M;3;3. High School;Married;5. 120K+;1. Blue;47;5;1;3;19081.0;2431;16650.0;0.37;1536;31;0.476;0.127;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
716375883;Existing Customer;53;F;3;1. Uneducated;Married;6. Unknown;1. Blue;36;6;2;2;2447.0;1558;889.0;0.511;1716;38;0.462;0.637;1;(2, 3];(50, 55];(1500, 2000];(30, 40]
721083258;Existing Customer;37;F;4;3. High School;Divorced;2. $40K - 60K;1. Blue;22;5;1;3;2563.0;1638;925.0;0.681;2064;46;0.917;0.639;1;(1, 2];(35, 40];(2000, 2500];(40, 50]
717986058;Existing Customer;29;F;0;3. High School;Single;1. < $40K;1. Blue;13;6;3;5;5240.0;1608;3632.0;1.243;2712;64;0.778;0.307;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
770952933;Existing Customer;53;F;1;7. Unknown;Married;1. < $40K;1. Blue;40;4;2;4;2383.0;1938;445.0;0.597;1616;37;0.682;0.813;1;(3, 4];(50, 55];(1500, 2000];(30, 40]
713233908;Existing Customer;33;M;2;4. Graduate;Divorced;3. $60K - 80K;1. Blue;21;5;3;3;20791.0;0;20791.0;0.744;2883;93;0.755;0.0;1;(1, 2];(30, 35];(2500, 3000];(90, 100]
715105908;Existing Customer;28;F;0;4. Graduate;Single;6. Unknown;2. Silver;15;3;3;3;32024.0;1232;30792.0;1.04;2507;64;0.882;0.038;1;(1, 2];(25, 30];(2500, 3000];(60, 70]
713557533;Existing Customer;34;M;3;3. High School;Single;2. $40K - 60K;1. Blue;21;4;1;3;4353.0;1655;2698.0;0.806;2664;81;0.884;0.38;1;(1, 2];(30, 35];(2500, 3000];(80, 90]
713412558;Existing Customer;39;F;4;5. Post-Graduate;Married;1. < $40K;1. Blue;22;3;3;1;5454.0;1108;4346.0;1.021;2674;67;0.675;0.203;1;(1, 2];(35, 40];(2500, 3000];(60, 70]
720000708;Existing Customer;32;F;0;4. Graduate;Married;6. Unknown;1. Blue;26;3;3;2;2172.0;1381;791.0;1.145;2945;69;0.408;0.636;1;(2, 3];(30, 35];(2500, 3000];(60, 70]
718934058;Existing Customer;36;M;2;6. Doctorate;Single;2. $40K - 60K;1. Blue;26;4;3;2;2845.0;2517;328.0;0.686;2396;51;0.5;0.885;1;(2, 3];(35, 40];(2000, 2500];(50, 60]
717613233;Existing Customer;45;M;4;1. Uneducated;Married;3. $60K - 80K;2. Silver;33;5;2;4;25907.0;745;25162.0;0.607;2058;56;0.806;0.029;1;(2, 3];(40, 45];(2000, 2500];(50, 60]
